,SPY,EFA,EEM,TLT,LQD
2017-11-01,237.25856,59.871876,41.722153,113.784721,105.600212
2017-11-02,237.350693,60.052269,41.775967,114.286354,105.582748
2017-11-03,238.143127,59.957779,41.560711,114.596481,105.704933
2017-11-06,238.511703,60.043674,42.027088,115.025208,105.731125
2017-11-07,238.345856,59.820343,41.75803,115.508614,105.643852
2017-11-08,238.751205,60.017918,41.955338,115.253212,105.504204
2017-11-09,237.885117,59.674309,41.695251,114.924835,105.224968
2017-11-10,237.811386,59.511101,41.515877,113.191856,104.622849
2017-11-13,238.032532,59.26199,41.426182,113.428993,104.640297
2017-11-14,237.479706,59.21904,41.148163,114.195168,104.666496
2017-11-15,236.291061,58.935574,40.932911,115.435638,105.111511
2017-11-16,238.299759,59.408028,41.784935,114.432304,104.989342
2017-11-17,237.599457,59.193275,41.991215,115.280525,105.120224
2017-11-20,238.004852,59.322117,42.206467,115.234955,105.120224
2017-11-21,239.562149,59.768787,42.771481,115.599808,105.469307
2017-11-22,239.35022,59.932014,42.879108,115.973801,105.879471
2017-11-24,239.903046,60.421635,42.789421,115.654533,105.757263
2017-11-27,239.783264,60.060844,42.161613,115.490356,105.69622
2017-11-28,242.21582,60.404446,42.475521,115.645393,105.844551
2017-11-29,242.068329,60.163937,41.802868,114.50528,105.425682
2017-11-30,244.187698,60.224068,41.34547,114.122208,105.303513
2017-12-01,243.680908,59.98354,41.112282,115.662231,105.628983
2017-12-04,243.386078,59.768787,41.193001,115.717072,105.795227
2017-12-05,242.510696,59.63995,41.1661,116.292877,105.99649
2017-12-06,242.556793,59.519695,40.610035,116.694992,106.197784
2017-12-07,243.321579,59.674309,40.726631,115.78109,105.98777
2017-12-08,244.648453,59.992138,41.201973,115.790169,105.856514
2017-12-11,245.385574,60.146751,41.408249,115.552551,105.935219
2017-12-12,245.818634,60.224068,41.130215,115.506851,105.856514
2017-12-13,245.791,60.455986,41.623501,116.375137,106.223984
2017-12-14,244.786606,60.120979,41.318562,116.868675,106.416512
2017-12-15,246.825058,60.103817,41.408249,117.307373,106.565239
2017-12-18,248.390228,60.816769,41.874619,116.238045,106.250267
2017-12-19,247.43631,60.59367,41.653374,114.730019,105.707756
2017-12-20,247.306686,60.489483,41.708004,113.459564,105.427757
2017-12-21,247.816071,60.706528,41.981144,114.120857,105.711838
2017-12-22,247.75119,60.862782,42.336224,114.276581,105.790794
2017-12-26,247.454834,60.845409,42.299801,114.615425,105.931068
2017-12-27,247.575226,60.958271,42.409058,116.108353,106.518562
2017-12-28,248.084595,60.993,42.700397,116.007614,106.448387
2017-12-29,247.1492,61.0364,42.900703,116.190788,106.588699
2018-01-02,248.918106,61.487823,43.711006,114.935982,105.878464
2018-01-03,250.492569,61.782974,44.129826,115.48555,106.071327
2018-01-04,251.548355,62.460087,44.348324,115.467224,106.03627
2018-01-05,253.224686,62.807323,44.730724,115.13752,106.001205
2018-01-08,253.687759,62.789974,44.730724,115.064217,105.992432
2018-01-09,254.261932,62.859425,44.657887,113.525513,105.606644
2018-01-10,253.872955,62.737881,44.375641,113.388176,105.676773
2018-01-11,255.72525,63.17194,44.648781,113.855225,105.931068
2018-01-12,257.392303,63.805649,45.076694,114.047592,105.948616
2018-01-16,256.512451,63.744877,44.903709,114.523849,106.045052
2018-01-17,258.957336,64.07476,45.495506,114.368172,105.75573
2018-01-18,258.522186,63.996643,45.550129,113.30571,105.343597
2018-01-19,259.698425,64.352562,45.92342,112.710358,105.01915
2018-01-22,261.809937,64.682442,46.187454,112.820282,104.922707
2018-01-23,262.365631,64.890785,46.405956,113.30571,105.378662
2018-01-24,262.263794,65.003639,46.797462,112.692047,105.308533
2018-01-25,262.374908,64.751877,46.770145,113.617111,105.843376
2018-01-26,265.412598,65.324844,47.416569,113.195793,105.703079
2018-01-29,263.653046,64.72583,46.697311,112.408134,105.422501
2018-01-30,260.948639,64.18763,46.05999,111.748703,105.063019
2018-01-31,261.078339,64.100807,46.460583,112.408134,105.282204
2018-02-01,260.781982,64.283112,45.832378,110.779037,104.817108
2018-02-02,255.104828,62.980961,44.657887,109.751106,104.280807
2018-02-05,244.435638,60.341915,43.0919,110.788208,104.342339
2018-02-06,249.251556,61.531212,44.494003,110.099808,104.131355
2018-02-07,247.899399,60.880142,43.0919,109.053543,103.841194
2018-02-08,238.600983,59.291515,41.598751,108.934235,103.392822
2018-02-09,242.185089,59.543262,42.263374,108.245872,103.058723
2018-02-12,245.74147,60.454777,42.928017,108.723145,103.058723
2018-02-13,246.352737,60.272469,43.255775,109.209572,103.023567
2018-02-14,249.677551,61.340244,44.339218,107.998108,102.645531
2018-02-15,252.863495,61.722214,45.24968,108.365227,103.129082
2018-02-16,252.937515,61.999996,45.104008,108.952591,103.436775
2018-02-20,251.353897,61.418362,44.484894,108.475349,102.997185
2018-02-21,250.103561,61.123211,44.448483,107.144508,102.434532
2018-02-22,250.427689,61.444408,44.475792,107.465767,102.575188
2018-02-23,254.419342,61.930557,45.267887,108.420235,103.049919
2018-02-26,257.373749,62.51218,45.686699,108.456985,103.181816
2018-02-27,254.160019,61.583313,44.357433,108.30098,102.733444
2018-02-28,251.585449,61.001678,43.720112,108.989319,102.926857
2018-03-01,247.927109,59.977306,43.63818,109.73333,102.821068
2018-03-02,249.205231,60.263786,43.820263,108.84124,102.494827
2018-03-05,252.085449,60.584995,43.883995,108.546959,102.459549
2018-03-06,252.724518,60.940914,44.293697,108.648117,102.547729
2018-03-07,252.632004,60.923553,44.339218,108.528564,102.512466
2018-03-08,253.854401,61.053753,44.348324,109.153938,102.715263
2018-03-09,258.272156,61.444408,45.295204,108.4366,102.353745
2018-03-12,257.947968,61.513859,45.404457,109.061951,102.486031
2018-03-13,256.280945,61.105854,44.994747,109.613739,102.494827
2018-03-14,254.965805,61.253422,45.067596,110.579399,102.724075
2018-03-15,254.687973,61.218708,44.903709,110.579399,102.829872
2018-03-16,254.964111,61.175304,44.803551,110.183937,102.944481
2018-03-19,251.514389,60.680477,44.321011,109.83445,102.600655
2018-03-20,251.942108,60.671791,44.812664,109.393036,102.239159
2018-03-21,251.458633,60.767284,45.076694,109.512581,102.177444
2018-03-22,245.172821,59.638748,43.57444,110.597794,102.353745
2018-03-23,239.947052,58.979004,42.691299,110.514999,102.027565
2018-03-26,246.51178,60.03809,44.075199,110.091965,102.389015
2018-03-27,242.318253,59.595356,43.273987,111.269127,102.759323
2018-03-28,241.602249,59.942589,43.055485,111.563408,103.032661
2018-03-29,244.689331,60.489483,43.956833,112.106018,103.499939
2018-04-02,239.407806,59.65612,43.164734,112.327187,103.444244
2018-04-03,242.476288,60.03809,43.592655,111.460884,103.170113
2018-04-04,245.070602,60.246429,43.610867,111.230499,103.170113
2018-04-05,247.004654,60.645756,43.720112,110.401016,103.205505
2018-04-06,241.499969,60.246429,42.864285,111.608353,103.514992
2018-04-09,242.690125,60.741257,42.909805,111.792686,103.568008
2018-04-10,246.548965,61.392326,43.747425,111.589912,103.594559
2018-04-11,245.256561,61.157928,43.765636,111.986198,103.665283
2018-04-12,247.274307,61.392326,43.747425,111.165955,103.382378
2018-04-13,246.548965,61.453087,43.310406,111.424034,103.417717
2018-04-16,248.576096,61.54858,43.365032,111.460884,103.426567
2018-04-17,251.235443,61.82637,43.456085,111.764984,103.435394
2018-04-18,251.421463,62.147579,43.829365,110.871078,102.904869
2018-04-19,250.026718,61.913193,43.57444,109.967873,102.515839
2018-04-20,247.90657,61.678799,43.028164,109.175255,102.100235
2018-04-23,247.8694,61.600658,42.682194,109.202904,102.056015
2018-04-24,244.53125,61.348915,42.481892,108.705238,101.755371
2018-04-25,245.135635,61.244747,42.154133,107.977165,101.437057
2018-04-26,247.62767,61.54858,42.764137,108.732895,101.737709
2018-04-27,247.860107,61.609352,43.028164,109.571579,101.967606
2018-04-30,245.953949,61.409691,42.718613,109.765099,101.879181
2018-05-01,246.390945,61.192657,42.509209,109.369789,101.603424
2018-05-02,244.735809,61.166618,42.17234,109.249702,101.523605
2018-05-03,244.196503,61.357605,42.081295,109.739243,101.541336
2018-05-04,247.357971,61.574635,42.27248,109.905502,101.683212
2018-05-07,248.194855,61.583313,42.026672,109.729996,101.56794
2018-05-08,248.194855,61.59198,42.263374,109.62841,101.532471
2018-05-09,250.593857,61.739559,42.345322,108.97261,101.514748
2018-05-10,252.937088,62.138908,43.228458,109.850082,102.029015
2018-05-11,253.708786,62.303833,43.155632,110.127167,102.20639
2018-05-14,253.829742,62.416695,43.210251,109.54528,102.020187
2018-05-15,252.081619,61.965267,42.318008,108.298355,101.24868
2018-05-16,253.141586,62.052086,42.955338,107.882698,101.115692
2018-05-17,252.927719,62.147579,42.299801,107.337746,100.920593
2018-05-18,252.295502,61.921867,41.944725,108.261383,101.337395
2018-05-21,254.192337,62.312515,42.19965,108.316811,101.399475
2018-05-22,253.485596,62.234383,42.345322,108.150558,101.293037
2018-05-23,254.183075,61.54858,42.327118,108.935646,101.727524
2018-05-24,253.662354,61.357605,42.099506,109.803886,102.011307
2018-05-25,253.057907,60.958271,42.27248,110.487389,102.312782
2018-05-29,250.147552,59.716888,41.289192,112.907372,102.853722
2018-05-30,253.485596,60.628395,41.616966,112.149979,102.454674
2018-05-31,251.932861,60.246429,41.598751,111.965256,102.410362
2018-06-01,254.406235,60.767284,42.181442,111.373672,102.213776
2018-06-04,255.615005,60.9496,42.609352,110.568222,101.982491
2018-06-05,255.80101,60.854103,42.281586,110.827438,102.05365
2018-06-06,257.939606,61.401016,42.918915,109.929382,101.680061
2018-06-07,257.911713,61.053753,42.263374,110.994087,102.018059
2018-06-08,258.674255,61.123211,42.181442,110.660797,101.84906
2018-06-11,259.018311,61.513859,42.181442,110.457108,101.751198
2018-06-12,259.353058,61.123211,42.072197,110.484879,101.760109
2018-06-13,258.525391,61.21003,41.789948,110.429344,101.662239
2018-06-14,259.176361,61.079803,41.50771,111.345894,102.124786
2018-06-15,258.845764,60.767284,41.179939,111.447731,101.982491
2018-06-18,258.313293,60.333248,40.679192,111.345894,101.875732
2018-06-19,257.323242,59.779007,40.230152,111.993935,101.929123
2018-06-20,257.762177,59.823273,40.404266,111.012596,101.359825
2018-06-21,256.146423,59.398308,39.836102,111.595833,101.279762
2018-06-22,256.613373,60.026909,40.248482,111.586601,101.404312
2018-06-25,253.120117,59.194679,39.707806,111.836555,101.306442
2018-06-26,253.680573,59.300911,39.552017,111.993935,101.644485
2018-06-27,251.579041,58.743134,38.791397,113.049339,101.991394
2018-06-28,253.017441,58.964478,39.121296,113.077141,101.857964
2018-06-29,253.381653,59.292065,39.707806,112.688301,101.911316
2018-07-02,253.923401,58.751999,39.313744,112.600136,101.924698
2018-07-03,253.026779,58.92907,39.341236,113.203285,102.299454
2018-07-05,255.090927,59.513397,39.240437,113.528053,102.620644
2018-07-06,257.248566,59.832127,39.781116,113.899216,102.763382
2018-07-09,259.56488,60.407616,40.495907,113.166161,102.834763
2018-07-10,260.498962,60.381046,40.404266,113.156906,102.718781
2018-07-11,258.593414,59.371746,39.616161,113.593002,102.923965
2018-07-12,260.937897,59.832127,40.156845,113.583702,103.147041
2018-07-13,261.143402,60.018051,40.184334,113.871338,103.227318
2018-07-16,260.909943,59.991489,39.964397,113.398132,103.0578
2018-07-17,261.965332,60.097729,40.257637,113.184692,102.986443
2018-07-18,262.516388,60.106583,40.211823,112.730049,102.96859
2018-07-19,261.526276,59.982639,39.716969,113.444519,103.129181
2018-07-20,261.227448,60.265949,40.285137,112.052658,102.825836
2018-07-23,261.713135,60.265949,40.019379,110.670105,102.415405
2018-07-24,263.030029,60.620098,40.605881,111.05056,102.736626
2018-07-25,265.27179,61.071629,41.265686,110.874237,102.870468
2018-07-26,264.645996,60.797169,40.807484,110.660843,102.96859
2018-07-27,262.852692,60.912266,40.954113,110.846382,103.102425
2018-07-30,261.479645,60.903408,40.889961,110.465988,102.959671
2018-07-31,262.768524,60.983082,41.109901,111.069107,103.280846
2018-08-01,262.329559,60.673206,40.74334,110.164253,102.916649
2018-08-02,263.758667,60.274803,40.20266,110.322296,103.041931
2018-08-03,264.888824,60.310219,40.514233,110.871033,103.364067
2018-08-06,265.86026,60.053463,40.20266,110.936119,103.462502
2018-08-07,266.73819,60.522697,40.615036,110.359535,103.14035
2018-08-08,266.626099,60.469582,40.560055,110.471138,102.979294
2018-08-09,266.26181,60.292507,40.440929,111.4011,103.059822
2018-08-10,264.477844,59.088436,39.579502,112.210205,103.229836
2018-08-13,263.487823,58.875954,38.928856,111.977707,103.203011
2018-08-14,265.169037,58.867092,39.167126,111.726578,103.337242
2018-08-15,263.188904,58.017155,38.039948,112.377586,103.551979
2018-08-16,265.318451,58.424412,38.27821,112.368301,103.686226
2018-08-17,266.252533,58.769699,38.681431,112.50779,103.775703
2018-08-20,266.822296,59.088436,38.855541,113.26104,104.044128
2018-08-21,267.448059,59.451416,39.350407,112.879776,103.784645
2018-08-22,267.289307,59.681625,39.66198,113.32618,103.775703
2018-08-23,266.934387,59.256649,39.020496,113.502853,103.811501
2018-08-24,268.540863,59.601929,39.744461,113.726036,104.017326
2018-08-27,270.661041,60.398754,40.31263,113.075043,103.856209
2018-08-28,270.791809,60.345646,40.166,112.396187,103.462502
2018-08-29,272.248901,60.673206,40.413433,112.544983,103.355133
2018-08-30,271.14679,60.097729,39.359566,112.786751,103.453545
2018-08-31,271.156097,59.619637,39.561172,112.526367,103.30143
2018-09-04,270.689117,59.11499,38.791397,111.875786,103.111137
2018-09-05,269.960571,58.574932,38.232388,111.577522,103.048317
2018-09-06,269.14801,58.39785,38.269051,111.987648,103.335548
2018-09-07,268.624969,57.928623,38.076595,111.036926,102.904701
2018-09-10,269.091888,58.282764,37.700874,111.447044,103.245773
2018-09-11,269.979218,58.33588,37.783348,110.598869,103.012428
2018-09-12,270.044586,58.583782,37.9758,110.859863,103.218864
2018-09-13,271.641754,59.017609,38.488987,111.027634,103.43428
2018-09-14,271.688568,59.106136,38.452324,110.496323,103.308609
2018-09-17,270.250122,59.159264,38.104095,110.496323,103.245773
2018-09-18,271.716553,59.779007,38.47065,109.340584,102.823944
2018-09-19,272.006073,59.991489,39.002174,108.688141,102.671341
2018-09-20,274.210358,60.735191,39.432884,109.191429,102.94062
2018-09-21,273.959869,60.761749,39.616161,109.144806,102.958588
2018-09-24,273.049713,60.487286,39.167126,108.865219,102.725197
2018-09-25,272.796387,60.788311,39.322918,108.753395,102.725197
2018-09-26,271.980194,60.814865,39.405388,109.517662,103.093208
2018-09-27,272.740112,60.690933,39.597832,109.592232,103.227844
2018-09-28,272.76825,60.195118,39.332069,109.303291,103.156036
2018-10-01,273.715912,60.265949,39.341236,108.500862,103.013802
2018-10-02,273.556396,59.956081,38.846378,109.164108,103.103798
2018-10-03,273.706543,59.849838,38.525635,107.267776,102.50061
2018-10-04,271.567291,59.150402,37.563412,106.511131,102.077454
2018-10-05,270.047424,58.796272,37.425953,105.59565,101.681305
2018-10-08,270.047424,58.512947,37.480938,105.240707,101.573265
2018-10-09,269.653351,58.362438,37.343483,106.305634,101.861382
2018-10-10,261.115265,57.12294,36.234627,106.016029,101.582314
2018-10-11,255.363754,56.32613,35.868069,107.305161,102.005417
2018-10-12,258.910309,56.529758,36.921932,106.931496,102.023453
2018-10-15,257.456085,56.396965,36.527882,106.884804,101.834358
2018-10-16,263.08548,57.361996,37.444286,107.127678,102.09549
2018-10-17,263.132446,57.034412,36.986084,106.492439,101.59127
2018-10-18,259.33255,56.113647,36.014687,106.45507,101.59127
2018-10-19,259.191803,56.432373,36.35376,106.221558,101.46524
2018-10-22,258.02832,56.184471,36.747818,106.081436,101.33918
2018-10-23,256.714752,55.653263,36.344597,106.417732,101.483261
2018-10-24,248.936707,54.077339,35.171597,107.221054,101.627296
2018-10-25,253.402802,54.75906,35.849731,106.772697,101.501251
2018-10-26,248.946106,54.387211,35.437355,107.417244,101.67231
2018-10-29,247.566833,54.236698,34.823368,107.17437,101.555275
2018-10-30,251.235413,54.891861,35.501503,106.641945,101.330193
2018-10-31,253.918854,55.299126,35.886398,106.100121,101.042107
2018-11-01,256.621063,56.007401,37.169361,106.198441,101.348305
2018-11-02,255.101028,56.087086,37.407623,104.878098,100.941841
2018-11-05,256.508423,56.087086,37.50843,105.2901,101.122475
2018-11-06,258.131561,56.31728,37.444286,105.224571,101.294098
2018-11-07,263.657806,57.069828,38.149914,105.365028,101.556061
2018-11-08,263.179321,56.512058,37.160194,105.355659,101.257973
2018-11-09,260.608582,56.140213,36.472889,106.14225,101.330261
2018-11-12,255.73909,55.219437,35.959709,106.835167,101.321213
2018-11-13,255.260529,55.458488,36.372089,106.76963,101.185722
2018-11-14,253.515427,55.50275,36.592026,106.835167,100.914749
2018-11-15,256.161224,55.679821,37.407623,106.788383,100.725052
2018-11-16,256.827393,55.741798,37.480938,107.40638,100.923782
2018-11-19,252.483276,55.254852,36.97691,107.706047,100.824394
2018-11-20,247.810806,54.298676,36.179638,107.743515,100.580536
2018-11-21,248.655197,55.06007,36.848618,107.706047,100.797302
2018-11-23,246.994553,54.697083,36.417915,107.818413,100.842476
2018-11-26,250.982117,55.520462,36.866943,107.574951,100.887642
2018-11-27,251.826492,55.307983,37.123535,107.696678,100.761177
2018-11-28,257.624817,56.095947,38.012455,107.172295,101.03215
2018-11-29,257.062012,55.81263,37.682545,107.593681,100.743103
2018-11-30,258.628784,55.573586,37.645893,107.996361,100.679863
2018-12-03,262.053467,56.308426,38.406502,108.763176,101.054108
2018-12-04,253.56221,54.847595,37.590904,110.58403,101.072243
2018-12-06,253.177567,54.334087,37.242668,110.931313,101.380325
2018-12-07,247.2948,53.785172,36.546204,111.137802,101.389404
2018-12-10,247.763885,53.369049,36.161316,111.597702,101.697472
2018-12-11,247.820221,53.537277,36.436237,111.578926,101.8787
2018-12-12,249.068054,54.325233,37.031898,111.081467,101.98745
2018-12-13,248.983612,54.227848,37.022739,110.818649,102.259308
2018-12-14,244.386169,53.528419,36.500385,111.203499,102.150551
2018-12-17,239.591705,53.103447,36.161316,111.851112,102.259308
2018-12-18,239.329025,53.1464,36.406879,112.520988,102.624718
2018-12-19,235.744919,52.636326,35.802269,114.007462,102.542892
2018-12-20,231.907455,52.421555,36.081322,113.593506,102.206566
2018-12-21,227.155762,51.508781,35.830173,113.574699,102.106598
2018-12-24,221.153641,50.909222,35.495312,114.139153,101.870239
2018-12-26,232.327408,52.09045,36.20224,112.916115,101.788452
2018-12-27,234.111084,52.24258,36.155731,112.934937,101.788452
2018-12-28,233.809082,52.519985,36.499901,113.885147,102.270195
2018-12-31,235.856964,52.600529,36.33247,114.317917,102.551971
2019-01-02,236.102325,52.493145,36.425491,114.920029,102.87011
2019-01-03,230.468277,52.018867,35.765068,116.227768,102.915596
2019-01-04,238.187973,53.611736,36.918476,114.882408,102.851982
2019-01-07,240.06601,53.817558,37.002186,114.543686,102.861053
2019-01-08,242.321487,54.166553,37.141716,114.242653,103.088257
2019-01-09,243.453979,54.775066,37.802132,114.063919,103.479164
2019-01-10,244.312805,54.989841,38.071884,113.330078,103.206459
2019-01-11,244.40712,54.613991,37.885857,113.772247,103.397377
2019-01-14,242.916061,54.363426,37.569595,113.348877,103.124657
2019-01-15,245.700089,54.649784,37.83004,112.934937,103.188286
2019-01-16,246.294647,54.801918,38.295124,113.047813,103.38826
2019-01-17,248.163177,54.998775,38.462555,113.076065,103.597321
2019-01-18,251.466263,55.553608,38.648586,112.48333,103.77916
2019-01-22,248.068817,54.694527,37.97887,113.245369,103.951843
2019-01-23,248.587906,54.945095,38.369541,113.198372,104.215439
2019-01-24,248.720001,55.007732,38.741608,113.941612,104.488136
2019-01-25,250.824509,55.634144,39.253201,113.39592,104.579025
2019-01-28,248.918198,55.329887,38.843929,113.283043,104.56086
2019-01-29,248.587906,55.455173,38.909039,113.856934,104.788116
2019-01-30,252.523239,56.063683,39.755493,113.772247,105.269875
2019-01-31,254.741028,56.090534,40.090355,114.750702,106.006149
2019-02-01,254.863693,56.072628,39.774097,114.057671,105.753586
2019-02-04,256.656799,56.278446,39.839211,113.548431,105.607712
2019-02-05,257.732666,56.716938,40.388008,114.067032,106.036263
2019-02-06,257.392883,56.430576,39.839211,114.123627,105.835655
2019-02-07,254.939194,55.678894,39.439236,114.877968,105.81739
2019-02-08,255.250595,55.499912,39.215992,115.368301,106.081825
2019-02-11,255.392181,55.44622,39.08577,114.91571,105.84478
2019-02-12,258.676361,56.090534,39.411327,114.623398,105.990662
2019-02-13,259.516296,56.099472,39.132278,114.189636,105.717102
2019-02-14,258.940613,56.117374,39.206699,114.840271,105.835655
2019-02-15,261.76236,56.931705,39.150883,115.019424,105.963295
2019-02-19,262.215332,57.146477,39.457836,115.311722,106.02713
2019-02-20,262.743805,57.307556,39.681084,114.98172,105.935936
2019-02-21,261.809601,57.191219,39.597363,113.95388,105.635056
2019-02-22,263.4328,57.379143,40.03455,114.632835,106.109169
2019-02-25,263.791351,57.549164,40.481033,114.293388,106.072678
2019-02-26,263.6026,57.82658,40.341503,114.859154,106.236824
2019-02-27,263.48938,57.593906,39.997337,113.557869,105.935936
2019-02-28,262.998596,57.513367,39.47644,113.171272,105.79007
2019-03-01,264.640717,57.82658,39.522957,112.125214,105.605331
2019-03-04,263.678101,57.611809,39.578766,113.004036,105.843132
2019-03-05,263.319489,57.665504,39.969437,113.24025,105.879715
2019-03-06,261.724548,57.522324,39.746193,113.656029,105.980286
2019-03-07,259.535126,56.788525,39.011356,114.393066,106.327827
2019-03-08,259.016144,56.797478,38.732311,114.874969,106.464989
2019-03-11,262.772125,57.28965,39.457836,114.534782,106.583916
2019-03-12,263.76297,57.253864,39.662476,115.338005,106.876595
2019-03-13,265.509003,57.746037,39.708984,115.120644,106.702805
2019-03-14,265.339142,57.737083,39.495045,114.289124,106.492462
2019-03-15,266.650055,58.363503,40.071754,115.045067,106.876595
2019-03-18,267.616852,58.569313,40.518238,114.978905,106.821678
2019-03-19,267.683228,58.685658,40.536842,114.723808,106.840004
2019-03-20,266.877533,58.712502,40.601952,115.923874,107.562508
2019-03-21,269.891754,58.676704,40.657757,116.178963,107.763687
2019-03-22,264.697357,57.549164,39.467144,117.983795,108.422211
2019-03-25,264.498291,57.629707,39.560154,118.172783,108.641708
2019-03-26,266.46994,57.916065,39.681084,118.087746,108.687424
2019-03-27,265.076538,57.942905,39.253201,119.174408,108.833755
2019-03-28,266.081268,57.799728,39.513653,119.590164,108.970947
2019-03-29,267.759064,58.041348,39.922916,119.476784,108.888611
2019-04-01,270.934448,58.784092,40.583344,117.779739,108.483147
2019-04-02,271.067169,58.801987,40.453125,117.997566,108.629959
2019-04-03,271.493713,59.258373,40.732174,116.974785,108.400612
2019-04-04,272.214081,59.133091,40.983322,117.306244,108.57489
2019-04-05,273.531647,59.285217,41.299583,117.457764,108.749199
2019-04-08,273.740234,59.321018,41.299583,117.041069,108.593224
2019-04-09,272.337311,58.945168,41.215866,117.410423,108.822571
2019-04-10,273.266266,59.168888,41.411198,117.694519,109.354614
2019-04-11,273.190399,59.043602,40.964714,117.003197,109.244537
2019-04-12,275.038788,59.455246,41.262371,116.16983,109.180351
2019-04-15,274.858734,59.48209,41.048431,116.463409,109.00605
2019-04-16,275.038788,59.526825,41.355389,115.734207,108.703323
2019-04-17,274.365784,59.696854,41.476307,115.781548,108.684982
2019-04-18,274.906097,59.661064,41.448406,116.387627,108.776711
2019-04-22,275.143127,59.56263,41.178658,115.828888,108.602417
2019-04-23,277.617065,59.678955,41.271679,116.075119,109.051895
2019-04-24,277.000977,59.267323,40.71357,117.022148,109.418854
2019-04-25,276.830292,59.222576,40.657757,116.851669,109.363754
2019-04-26,278.119415,59.464191,40.815887,117.249451,109.7491
2019-04-29,278.555511,59.705807,40.899601,116.501274,109.317932
2019-04-30,278.697601,59.7416,40.862396,117.097885,109.363754
2019-05-01,276.602783,59.401546,40.555439,117.580933,109.328842
2019-05-02,276.005615,59.312061,40.648464,117.021011,108.933212
2019-05-03,278.707092,59.947426,41.132149,117.353188,109.420845
2019-05-06,277.560181,59.267323,40.28569,117.67585,109.568039
2019-05-07,272.924988,58.229271,39.495045,118.577385,109.558853
2019-05-08,272.545837,58.300865,39.439236,118.064888,109.190826
2019-05-09,271.721222,58.032398,38.816021,118.548912,109.292068
2019-05-10,273.086151,58.461941,39.048561,118.387573,109.356407
2019-05-13,266.223419,57.101738,37.74633,119.317596,109.420845
2019-05-14,268.631073,57.674446,38.276527,118.966461,109.577255
2019-05-15,270.204559,57.880276,38.350933,119.697197,109.880867
2019-05-16,272.707062,58.345604,38.164902,119.298622,109.706032
2019-05-17,270.943939,57.960804,37.476578,119.564339,109.715248
2019-05-20,269.152405,57.728146,37.318447,119.317596,109.457626
2019-05-21,271.57901,58.112938,37.792839,119.127808,109.549667
2019-05-22,270.744873,57.880276,37.6068,119.811089,109.687645
2019-05-23,267.436768,57.352295,37.123116,121.158653,109.926888
2019-05-24,268.043396,57.969757,37.160313,121.263039,110.156876
2019-05-28,265.550446,57.405991,37.290539,122.136124,110.230461
2019-05-29,263.768463,57.039089,37.532383,122.506233,110.276482
2019-05-30,264.4888,57.253864,37.737022,123.559624,110.911331
2019-05-31,260.924744,56.734837,37.867249,125.106522,111.168915
2019-06-03,260.26123,57.065941,38.211414,125.943329,111.511322
2019-06-04,265.910614,57.7192,38.295124,124.507385,111.548225
2019-06-05,268.21402,57.701298,37.988171,123.80368,111.474396
2019-06-06,269.95816,57.933964,38.006775,124.203087,111.686653
2019-06-07,272.659576,58.667755,38.304428,125.277679,112.185013
2019-06-10,273.910858,58.828831,38.704403,124.098465,111.778938
2019-06-11,273.844513,59.124146,39.141579,124.174568,111.880486
2019-06-12,273.361084,58.685658,38.723007,124.269623,112.046577
2019-06-13,274.489044,58.739349,38.657894,124.697601,112.332649
2019-06-14,274.18573,58.309811,38.230015,125.011406,112.378799
2019-06-17,274.289948,58.351868,38.380913,125.23011,112.434181
2019-06-18,277.162079,59.128914,39.308807,125.857735,113.181717
2019-06-19,277.787689,59.494579,39.636852,126.038437,113.901566
2019-06-20,280.441742,60.015663,40.217949,126.371223,114.51989
2019-06-21,280.034058,59.759701,40.086735,124.982887,114.104599
2019-06-24,279.691193,59.887676,40.030491,125.91481,114.390694
2019-06-25,276.948029,59.531155,39.618103,126.304718,114.049248
2019-06-26,276.671753,59.604282,39.993004,125.496368,113.818504
2019-06-27,277.652893,59.750557,40.274185,126.380768,114.482979
2019-06-28,279.081604,60.088802,40.217949,126.295128,114.778305
2019-07-01,281.615265,60.372192,40.69595,125.999817,114.995811
2019-07-02,282.348663,60.545887,40.592854,126.971649,115.310478
2019-07-03,284.606049,60.95726,40.517876,127.876831,115.625153
2019-07-05,284.282227,60.491035,40.236694,126.18084,114.607086
2019-07-08,282.720184,60.143642,39.993004,126.352325,114.449745
2019-07-09,283.07254,59.887676,39.871162,126.304741,114.209129
2019-07-10,284.42514,60.097935,40.208576,125.609177,114.468239
2019-07-11,285.091888,60.079655,40.133598,123.93219,113.792648
2019-07-12,286.368195,60.152798,40.161713,124.075111,113.903687
2019-07-15,286.463409,60.207638,40.311676,124.789749,114.098038
2019-07-16,285.539581,59.960812,40.255444,124.418129,113.857407
2019-07-17,283.596497,59.878532,40.133598,125.761612,114.459007
2019-07-18,284.634705,60.061367,40.377281,125.771133,114.727417
2019-07-19,283.053497,59.887676,40.171093,125.475754,114.551552
2019-07-22,283.748871,59.951672,40.180454,125.713913,114.903244
2019-07-23,285.777649,60.326481,40.227322,125.027977,114.968048
2019-07-24,287.120728,60.372192,40.292931,125.57103,115.291962
2019-07-25,285.749084,59.759701,39.936764,124.970772,114.921753
2019-07-26,287.663605,59.878532,40.021126,125.266151,115.079102
2019-07-29,287.139709,60.006519,39.946144,125.30426,115.005058
